,Closed Date,Created Date,Agency,Borough,processing_time,start_time_window
997,2016-01-01 05:21:31,2016-01-01 03:57:29,NYPD,QUEENS,0 days 01:24:02.000000000,3
998,2016-01-01 07:44:36,2016-01-01 03:57:47,NYPD,BRONX,0 days 03:46:49.000000000,3
999,2016-01-01 04:42:04,2016-01-01 03:57:53,NYPD,BRONX,0 days 00:44:11.000000000,3
1000,2016-01-01 06:23:19,2016-01-01 03:58:44,NYPD,QUEENS,0 days 02:24:35.000000000,3
1001,2016-01-01 05:22:35,2016-01-01 03:59:03,NYPD,BROOKLYN,0 days 01:23:32.000000000,3
1002,2016-01-01 14:08:40,2016-01-01 03:59:23,NYPD,BRONX,0 days 10:09:17.000000000,3
1003,2016-01-01 05:18:19,2016-01-01 04:00:14,NYPD,QUEENS,0 days 01:18:05.000000000,4
1004,2016-01-01 06:06:04,2016-01-01 04:00:25,NYPD,MANHATTAN,0 days 02:05:39.000000000,4
1005,2016-01-01 08:04:34,2016-01-01 04:00:29,NYPD,BRONX,0 days 04:04:05.000000000,4
1006,2016-01-01 06:41:47,2016-01-01 04:00:39,NYPD,BROOKLYN,0 days 02:41:08.000000000,4
1007,2016-01-02 10:25:21,2016-01-01 04:00:40,HPD,BRONX,1 days 06:24:41.000000000,4
1008,2016-01-03 16:31:36,2016-01-01 04:00:40,NYPD,BRONX,2 days 12:30:56.000000000,4
1009,2016-01-07 01:13:23,2016-01-01 04:00:48,HPD,MANHATTAN,5 days 21:12:35.000000000,4
1010,2016-01-01 06:06:03,2016-01-01 04:00:50,NYPD,QUEENS,0 days 02:05:13.000000000,4
1011,2016-01-03 17:50:08,2016-01-01 04:00:57,HPD,MANHATTAN,2 days 13:49:11.000000000,4
1012,2016-01-01 06:46:07,2016-01-01 04:01:43,NYPD,BRONX,0 days 02:44:24.000000000,4
1013,2016-01-01 07:43:31,2016-01-01 04:01:45,NYPD,QUEENS,0 days 03:41:46.000000000,4
1014,2016-03-14 10:58:05,2016-01-01 04:01:55,TLC,MANHATTAN,73 days 06:56:10.000000000,4
1015,2016-01-01 09:48:12,2016-01-01 04:02:17,NYPD,QUEENS,0 days 05:45:55.000000000,4
1016,2016-01-01 07:29:15,2016-01-01 04:02:38,NYPD,BRONX,0 days 03:26:37.000000000,4
1017,2016-01-01 05:42:03,2016-01-01 04:02:42,NYPD,BROOKLYN,0 days 01:39:21.000000000,4
1018,2016-01-01 04:59:41,2016-01-01 04:02:47,NYPD,QUEENS,0 days 00:56:54.000000000,4
1019,2016-01-01 14:08:42,2016-01-01 04:02:54,NYPD,BRONX,0 days 10:05:48.000000000,4
1020,2016-01-01 04:43:09,2016-01-01 04:03:38,NYPD,QUEENS,0 days 00:39:31.000000000,4
1021,2016-01-01 04:41:59,2016-01-01 04:03:52,NYPD,MANHATTAN,0 days 00:38:07.000000000,4
1022,2016-01-01 05:36:13,2016-01-01 04:03:53,NYPD,MANHATTAN,0 days 01:32:20.000000000,4
1023,2016-01-01 06:02:25,2016-01-01 04:04:50,NYPD,QUEENS,0 days 01:57:35.000000000,4
1024,2016-01-01 07:44:26,2016-01-01 04:05:18,NYPD,BROOKLYN,0 days 03:39:08.000000000,4
1025,2016-01-01 07:42:45,2016-01-01 04:06:16,NYPD,MANHATTAN,0 days 03:36:29.000000000,4
1026,2016-01-01 09:00:00,2016-01-01 04:06:19,NYPD,MANHATTAN,0 days 04:53:41.000000000,4
1027,2016-01-01 05:19:25,2016-01-01 04:06:21,NYPD,QUEENS,0 days 01:13:04.000000000,4
1028,2016-01-01 05:10:41,2016-01-01 04:06:26,NYPD,QUEENS,0 days 01:04:15.000000000,4
1029,2016-01-01 04:07:06,2016-01-01 04:06:46,HRA,Unspecified,0 days 00:00:20.000000000,4
1030,2016-01-01 04:45:36,2016-01-01 04:07:41,NYPD,MANHATTAN,0 days 00:37:55.000000000,4
1031,2016-01-01 12:58:23,2016-01-01 04:07:44,NYPD,BROOKLYN,0 days 08:50:39.000000000,4
1032,2016-01-01 04:22:00,2016-01-01 04:08:00,DOT,BRONX,0 days 00:14:00.000000000,4
1033,2016-01-01 05:54:37,2016-01-01 04:08:23,NYPD,QUEENS,0 days 01:46:14.000000000,4
1034,2016-01-02 15:44:32,2016-01-01 04:08:33,NYPD,Unspecified,1 days 11:35:59.000000000,4
1035,2016-01-01 06:36:35,2016-01-01 04:10:45,NYPD,QUEENS,0 days 02:25:50.000000000,4
1036,2016-01-01 05:46:43,2016-01-01 04:11:03,NYPD,QUEENS,0 days 01:35:40.000000000,4
1037,2016-01-01 06:27:43,2016-01-01 04:11:36,NYPD,QUEENS,0 days 02:16:07.000000000,4
1038,2016-01-06 01:08:25,2016-01-01 04:12:31,HPD,BRONX,4 days 20:55:54.000000000,4
1039,2016-01-01 05:56:48,2016-01-01 04:12:45,NYPD,MANHATTAN,0 days 01:44:03.000000000,4
1040,2016-01-01 05:12:48,2016-01-01 04:12:48,NYPD,BRONX,0 days 01:00:00.000000000,4
1041,2016-01-01 14:08:44,2016-01-01 04:12:58,NYPD,BRONX,0 days 09:55:46.000000000,4
1042,2016-01-01 08:20:58,2016-01-01 04:13:18,NYPD,MANHATTAN,0 days 04:07:40.000000000,4
1043,2016-01-05 16:34:22,2016-01-01 04:14:46,HPD,MANHATTAN,4 days 12:19:36.000000000,4
1044,2016-01-01 16:20:12,2016-01-01 04:14:57,NYPD,BROOKLYN,0 days 12:05:15.000000000,4
1045,2016-02-02 15:36:53,2016-01-01 04:15:41,HPD,BRONX,32 days 11:21:12.000000000,4
1046,2016-02-02 15:36:53,2016-01-01 04:15:41,HPD,BRONX,32 days 11:21:12.000000000,4
1047,2016-02-02 15:36:53,2016-01-01 04:15:41,HPD,BRONX,32 days 11:21:12.000000000,4
1048,2016-02-02 15:36:53,2016-01-01 04:15:41,HPD,BRONX,32 days 11:21:12.000000000,4
1049,2016-01-01 04:52:09,2016-01-01 04:15:55,NYPD,MANHATTAN,0 days 00:36:14.000000000,4
1050,2016-01-01 05:12:51,2016-01-01 04:16:02,NYPD,BRONX,0 days 00:56:49.000000000,4
1051,2016-01-01 10:43:29,2016-01-01 04:16:49,NYPD,BRONX,0 days 06:26:40.000000000,4
1052,2016-01-01 07:53:52,2016-01-01 04:17:08,NYPD,STATEN ISLAND,0 days 03:36:44.000000000,4
1053,2016-01-01 05:41:55,2016-01-01 04:17:28,NYPD,BRONX,0 days 01:24:27.000000000,4
1054,2016-01-01 07:35:28,2016-01-01 04:17:35,NYPD,BRONX,0 days 03:17:53.000000000,4
1055,2016-01-01 07:43:16,2016-01-01 04:18:02,NYPD,QUEENS,0 days 03:25:14.000000000,4
1056,2016-01-01 08:20:59,2016-01-01 04:18:46,NYPD,MANHATTAN,0 days 04:02:13.000000000,4
1057,2016-01-06 22:25:13,2016-01-01 04:18:52,HPD,QUEENS,5 days 18:06:21.000000000,4
1058,2016-01-01 08:22:02,2016-01-01 04:19:15,NYPD,MANHATTAN,0 days 04:02:47.000000000,4
1059,2016-01-01 07:20:56,2016-01-01 04:19:22,NYPD,MANHATTAN,0 days 03:01:34.000000000,4
1060,2016-01-04 01:09:35,2016-01-01 04:19:32,HPD,BRONX,2 days 20:50:03.000000000,4
1061,2016-01-01 10:21:32,2016-01-01 04:19:43,NYPD,QUEENS,0 days 06:01:49.000000000,4
1062,2016-01-01 06:11:26,2016-01-01 04:19:49,NYPD,QUEENS,0 days 01:51:37.000000000,4
1063,2016-01-01 06:06:02,2016-01-01 04:19:56,NYPD,MANHATTAN,0 days 01:46:06.000000000,4
1064,2016-01-01 07:01:18,2016-01-01 04:19:57,NYPD,BROOKLYN,0 days 02:41:21.000000000,4
1065,2016-01-01 14:04:20,2016-01-01 04:21:14,NYPD,QUEENS,0 days 09:43:06.000000000,4
1066,2016-01-01 07:34:05,2016-01-01 04:21:43,NYPD,BROOKLYN,0 days 03:12:22.000000000,4
1067,2016-01-01 06:44:34,2016-01-01 04:21:47,NYPD,BROOKLYN,0 days 02:22:47.000000000,4
1068,2016-01-01 10:52:56,2016-01-01 04:21:56,NYPD,BRONX,0 days 06:31:00.000000000,4
1069,2016-03-09 15:55:58,2016-01-01 04:22:20,TLC,QUEENS,68 days 11:33:38.000000000,4
1070,2016-01-01 07:36:12,2016-01-01 04:22:23,NYPD,QUEENS,0 days 03:13:49.000000000,4
1071,2016-01-01 04:23:08,2016-01-01 04:22:26,TLC,QUEENS,0 days 00:00:42.000000000,4
1072,2016-01-01 07:01:11,2016-01-01 04:23:28,NYPD,BRONX,0 days 02:37:43.000000000,4
1073,2016-01-01 05:54:38,2016-01-01 04:23:37,NYPD,QUEENS,0 days 01:31:01.000000000,4
1074,2016-01-01 07:31:23,2016-01-01 04:23:48,NYPD,QUEENS,0 days 03:07:35.000000000,4
1075,2016-01-08 01:14:06,2016-01-01 04:24:18,HPD,BRONX,6 days 20:49:48.000000000,4
1076,2016-01-01 08:22:04,2016-01-01 04:24:40,NYPD,MANHATTAN,0 days 03:57:24.000000000,4
1077,2016-01-01 08:22:05,2016-01-01 04:25:13,NYPD,MANHATTAN,0 days 03:56:52.000000000,4
1078,2016-01-01 07:44:27,2016-01-01 04:25:35,NYPD,BROOKLYN,0 days 03:18:52.000000000,4
1079,2016-01-01 06:42:54,2016-01-01 04:25:38,NYPD,BROOKLYN,0 days 02:17:16.000000000,4
1080,2016-01-01 07:33:18,2016-01-01 04:26:12,NYPD,BROOKLYN,0 days 03:07:06.000000000,4
1081,2016-01-01 08:04:34,2016-01-01 04:26:24,NYPD,BRONX,0 days 03:38:10.000000000,4
1082,2016-01-01 16:20:15,2016-01-01 04:27:16,NYPD,BROOKLYN,0 days 11:52:59.000000000,4
1083,2016-01-01 07:57:13,2016-01-01 04:28:05,NYPD,MANHATTAN,0 days 03:29:08.000000000,4
1084,2016-01-01 16:20:16,2016-01-01 04:28:43,NYPD,BROOKLYN,0 days 11:51:33.000000000,4
1085,2016-01-01 09:41:47,2016-01-01 04:28:58,NYPD,BRONX,0 days 05:12:49.000000000,4
1086,2016-03-09 15:59:15,2016-01-01 04:29:42,TLC,MANHATTAN,68 days 11:29:33.000000000,4
1087,2016-01-01 08:23:08,2016-01-01 04:29:56,NYPD,MANHATTAN,0 days 03:53:12.000000000,4
1088,2016-01-01 04:45:00,2016-01-01 04:30:00,DOT,MANHATTAN,0 days 00:15:00.000000000,4
1089,2016-01-01 13:00:31,2016-01-01 04:30:56,NYPD,BRONX,0 days 08:29:35.000000000,4
1090,2016-01-01 07:43:02,2016-01-01 04:31:36,NYPD,MANHATTAN,0 days 03:11:26.000000000,4
1091,2016-01-03 01:11:41,2016-01-01 04:31:55,HPD,BRONX,1 days 20:39:46.000000000,4
1092,2016-01-28 17:42:38,2016-01-01 04:31:59,TLC,MANHATTAN,27 days 13:10:39.000000000,4
1093,2016-01-01 07:14:38,2016-01-01 04:33:00,NYPD,QUEENS,0 days 02:41:38.000000000,4
1094,2016-01-01 05:09:33,2016-01-01 04:33:09,NYPD,MANHATTAN,0 days 00:36:24.000000000,4
1095,2016-01-01 07:42:49,2016-01-01 04:33:49,NYPD,MANHATTAN,0 days 03:09:00.000000000,4
1096,2016-01-01 06:41:39,2016-01-01 04:34:34,NYPD,BRONX,0 days 02:07:05.000000000,4
1097,2016-01-01 16:20:16,2016-01-01 04:34:40,NYPD,BROOKLYN,0 days 11:45:36.000000000,4
1098,2016-01-01 07:22:56,2016-01-01 04:35:04,NYPD,BROOKLYN,0 days 02:47:52.000000000,4
1099,2016-01-01 06:17:14,2016-01-01 04:35:31,NYPD,MANHATTAN,0 days 01:41:43.000000000,4
1100,2016-01-01 07:43:36,2016-01-01 04:36:16,NYPD,BROOKLYN,0 days 03:07:20.000000000,4
1101,2016-01-01 07:23:55,2016-01-01 04:36:36,NYPD,BRONX,0 days 02:47:19.000000000,4
1102,2016-01-01 05:24:51,2016-01-01 04:37:12,NYPD,MANHATTAN,0 days 00:47:39.000000000,4
1103,2016-01-01 07:03:12,2016-01-01 04:37:32,NYPD,QUEENS,0 days 02:25:40.000000000,4
1104,2016-01-01 07:32:40,2016-01-01 04:37:44,NYPD,BROOKLYN,0 days 02:54:56.000000000,4
1105,2016-01-01 08:23:11,2016-01-01 04:38:25,NYPD,MANHATTAN,0 days 03:44:46.000000000,4
1106,2016-01-01 06:06:08,2016-01-01 04:38:30,NYPD,QUEENS,0 days 01:27:38.000000000,4
1107,2016-01-01 10:28:51,2016-01-01 04:38:33,NYPD,BRONX,0 days 05:50:18.000000000,4
1108,2016-01-01 06:48:23,2016-01-01 04:38:36,NYPD,BROOKLYN,0 days 02:09:47.000000000,4
1109,2016-01-01 06:03:43,2016-01-01 04:39:55,NYPD,QUEENS,0 days 01:23:48.000000000,4
1110,2016-01-01 06:52:04,2016-01-01 04:40:09,NYPD,QUEENS,0 days 02:11:55.000000000,4
1111,2016-01-01 13:45:26,2016-01-01 04:40:28,NYPD,MANHATTAN,0 days 09:04:58.000000000,4
1112,2016-01-01 07:30:39,2016-01-01 04:42:55,NYPD,BRONX,0 days 02:47:44.000000000,4
1113,2016-01-01 07:06:44,2016-01-01 04:42:59,NYPD,QUEENS,0 days 02:23:45.000000000,4
1114,2016-01-01 08:00:22,2016-01-01 04:44:22,NYPD,MANHATTAN,0 days 03:16:00.000000000,4
1115,2016-01-06 01:10:41,2016-01-01 04:44:29,HPD,MANHATTAN,4 days 20:26:12.000000000,4
1116,2016-01-04 00:00:00,2016-01-01 04:45:00,DOT,BRONX,2 days 19:15:00.000000000,4
1117,2016-01-01 08:00:22,2016-01-01 04:45:26,NYPD,MANHATTAN,0 days 03:14:56.000000000,4
1118,2016-03-05 08:56:28,2016-01-01 04:45:32,HPD,QUEENS,64 days 04:10:56.000000000,4
1119,2016-03-05 08:56:28,2016-01-01 04:45:32,HPD,QUEENS,64 days 04:10:56.000000000,4
1120,2016-03-05 08:56:28,2016-01-01 04:45:32,HPD,QUEENS,64 days 04:10:56.000000000,4
1121,2016-01-01 06:41:57,2016-01-01 04:45:36,NYPD,QUEENS,0 days 01:56:21.000000000,4
1122,2016-01-03 16:31:36,2016-01-01 04:46:02,NYPD,BRONX,2 days 11:45:34.000000000,4
1123,2016-01-01 12:33:07,2016-01-01 04:46:18,NYPD,BRONX,0 days 07:46:49.000000000,4
1124,2016-01-01 08:05:38,2016-01-01 04:47:13,NYPD,BRONX,0 days 03:18:25.000000000,4
1125,2016-01-01 07:32:25,2016-01-01 04:47:13,NYPD,BROOKLYN,0 days 02:45:12.000000000,4
1126,2016-01-06 10:19:50,2016-01-01 04:47:36,HPD,BRONX,5 days 05:32:14.000000000,4
1127,2016-01-01 07:35:17,2016-01-01 04:47:52,NYPD,BRONX,0 days 02:47:25.000000000,4
1128,2016-01-01 07:35:33,2016-01-01 04:48:21,NYPD,QUEENS,0 days 02:47:12.000000000,4
1129,,2016-01-01 04:48:24,TLC,BRONX,,4
1130,2016-01-01 06:54:06,2016-01-01 04:48:42,NYPD,BRONX,0 days 02:05:24.000000000,4
1131,2016-01-01 08:23:13,2016-01-01 04:48:59,NYPD,QUEENS,0 days 03:34:14.000000000,4
1132,2016-01-01 07:42:51,2016-01-01 04:49:10,NYPD,MANHATTAN,0 days 02:53:41.000000000,4
1133,2016-01-01 07:43:35,2016-01-01 04:49:39,NYPD,BROOKLYN,0 days 02:53:56.000000000,4
1134,2016-01-01 06:41:35,2016-01-01 04:49:42,NYPD,QUEENS,0 days 01:51:53.000000000,4
1135,2016-01-01 05:57:57,2016-01-01 04:49:51,NYPD,MANHATTAN,0 days 01:08:06.000000000,4
1136,2016-01-01 07:44:28,2016-01-01 04:50:05,NYPD,BROOKLYN,0 days 02:54:23.000000000,4
1137,2016-01-01 07:43:44,2016-01-01 04:51:51,NYPD,BROOKLYN,0 days 02:51:53.000000000,4
1138,2016-01-01 07:33:25,2016-01-01 04:52:18,NYPD,BRONX,0 days 02:41:07.000000000,4
1139,2016-01-01 08:04:33,2016-01-01 04:52:36,NYPD,BRONX,0 days 03:11:57.000000000,4
1140,2016-01-01 07:33:34,2016-01-01 04:53:32,NYPD,BRONX,0 days 02:40:02.000000000,4
1141,2016-03-29 16:45:41,2016-01-01 04:54:08,TLC,MANHATTAN,88 days 11:51:33.000000000,4
1142,2016-01-01 05:39:29,2016-01-01 04:54:23,NYPD,BROOKLYN,0 days 00:45:06.000000000,4
1143,2016-01-01 07:32:06,2016-01-01 04:54:51,NYPD,BROOKLYN,0 days 02:37:15.000000000,4
1144,2016-01-01 07:07:12,2016-01-01 04:55:34,NYPD,QUEENS,0 days 02:11:38.000000000,4
1145,2016-01-01 13:45:27,2016-01-01 04:55:39,NYPD,MANHATTAN,0 days 08:49:48.000000000,4
1146,2016-01-01 10:29:53,2016-01-01 04:55:48,NYPD,BRONX,0 days 05:34:05.000000000,4
1147,2016-01-04 15:47:49,2016-01-01 04:56:15,HPD,MANHATTAN,3 days 10:51:34.000000000,4
1148,2016-01-01 07:43:38,2016-01-01 04:56:16,NYPD,QUEENS,0 days 02:47:22.000000000,4
1149,2016-01-01 13:45:28,2016-01-01 04:56:54,NYPD,MANHATTAN,0 days 08:48:34.000000000,4
1150,2016-01-05 01:10:05,2016-01-01 04:57:22,HPD,BRONX,3 days 20:12:43.000000000,4
1151,2016-01-02 10:23:01,2016-01-01 04:57:57,HPD,BRONX,1 days 05:25:04.000000000,4
1152,2016-01-01 13:45:29,2016-01-01 04:57:58,NYPD,MANHATTAN,0 days 08:47:31.000000000,4
1153,2016-01-01 13:45:30,2016-01-01 04:58:21,NYPD,MANHATTAN,0 days 08:47:09.000000000,4
1154,2016-01-01 08:24:15,2016-01-01 04:58:31,NYPD,QUEENS,0 days 03:25:44.000000000,4
1155,2016-01-01 13:46:33,2016-01-01 04:58:38,NYPD,MANHATTAN,0 days 08:47:55.000000000,4
1156,2016-01-01 06:42:17,2016-01-01 04:58:56,NYPD,BROOKLYN,0 days 01:43:21.000000000,4
1157,2016-01-01 13:43:17,2016-01-01 04:59:05,NYPD,MANHATTAN,0 days 08:44:12.000000000,4
1158,2016-01-01 05:14:56,2016-01-01 04:59:07,NYPD,BROOKLYN,0 days 00:15:49.000000000,4
1159,2016-01-01 07:23:52,2016-01-01 04:59:08,NYPD,QUEENS,0 days 02:24:44.000000000,4
1160,2016-01-01 12:32:04,2016-01-01 04:59:28,NYPD,MANHATTAN,0 days 07:32:36.000000000,4
1161,2016-01-02 10:23:01,2016-01-01 05:00:00,HPD,BRONX,1 days 05:23:01.000000000,5
1162,2016-01-01 07:26:40,2016-01-01 05:00:20,NYPD,QUEENS,0 days 02:26:20.000000000,5
1163,2016-01-04 12:01:08,2016-01-01 05:00:31,DOHMH,BROOKLYN,3 days 07:00:37.000000000,5
1164,2016-01-07 07:14:30,2016-01-01 05:00:59,HPD,BROOKLYN,6 days 02:13:31.000000000,5
1165,2016-01-07 07:14:31,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:31.000000000,5
1166,2016-01-07 07:14:31,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:31.000000000,5
1167,2016-01-07 07:14:31,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:31.000000000,5
1168,2016-01-07 07:14:30,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:30.000000000,5
1169,2016-01-07 07:14:30,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:30.000000000,5
1170,2016-01-07 07:14:30,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:30.000000000,5
1171,2016-01-07 07:14:30,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:30.000000000,5
1172,2016-01-07 07:14:30,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:30.000000000,5
1173,2016-01-07 07:14:31,2016-01-01 05:01:00,HPD,BROOKLYN,6 days 02:13:31.000000000,5
1174,2016-01-01 13:43:17,2016-01-01 05:01:41,NYPD,MANHATTAN,0 days 08:41:36.000000000,5
1175,2016-01-01 08:55:48,2016-01-01 05:03:28,NYPD,MANHATTAN,0 days 03:52:20.000000000,5
1176,2016-01-01 06:41:46,2016-01-01 05:03:47,NYPD,QUEENS,0 days 01:37:59.000000000,5
1177,2016-01-01 05:53:21,2016-01-01 05:04:02,NYPD,BRONX,0 days 00:49:19.000000000,5
1178,2016-01-01 06:02:19,2016-01-01 05:04:51,NYPD,QUEENS,0 days 00:57:28.000000000,5
1179,2016-01-01 13:00:31,2016-01-01 05:05:14,NYPD,BRONX,0 days 07:55:17.000000000,5
1180,2016-01-01 07:24:05,2016-01-01 05:05:47,NYPD,QUEENS,0 days 02:18:18.000000000,5
1181,2016-01-01 07:21:20,2016-01-01 05:05:53,NYPD,MANHATTAN,0 days 02:15:27.000000000,5
1182,2016-01-01 07:31:47,2016-01-01 05:05:59,NYPD,BROOKLYN,0 days 02:25:48.000000000,5
1183,2016-01-01 07:42:59,2016-01-01 05:06:15,NYPD,MANHATTAN,0 days 02:36:44.000000000,5
1184,2016-01-01 08:00:21,2016-01-01 05:06:26,NYPD,MANHATTAN,0 days 02:53:55.000000000,5
1185,2016-01-01 07:23:14,2016-01-01 05:06:51,NYPD,BROOKLYN,0 days 02:16:23.000000000,5
1186,2016-01-01 11:01:15,2016-01-01 05:08:05,NYPD,BRONX,0 days 05:53:10.000000000,5
1187,2016-01-01 07:43:34,2016-01-01 05:09:15,NYPD,BROOKLYN,0 days 02:34:19.000000000,5
1188,2016-01-01 07:43:38,2016-01-01 05:09:18,NYPD,QUEENS,0 days 02:34:20.000000000,5
1189,2016-01-06 01:12:04,2016-01-01 05:09:26,HPD,MANHATTAN,4 days 20:02:38.000000000,5
1190,2016-01-01 07:43:41,2016-01-01 05:09:47,NYPD,QUEENS,0 days 02:33:54.000000000,5
1191,2016-01-01 07:23:39,2016-01-01 05:10:44,NYPD,BRONX,0 days 02:12:55.000000000,5
1192,2016-01-01 06:40:39,2016-01-01 05:11:09,NYPD,QUEENS,0 days 01:29:30.000000000,5
1193,2016-01-01 08:16:27,2016-01-01 05:11:51,NYPD,STATEN ISLAND,0 days 03:04:36.000000000,5
1194,2016-01-01 18:20:43,2016-01-01 05:12:06,NYPD,BROOKLYN,0 days 13:08:37.000000000,5
1195,2016-01-01 07:38:00,2016-01-01 05:12:28,NYPD,STATEN ISLAND,0 days 02:25:32.000000000,5
1196,2016-01-01 16:19:09,2016-01-01 05:13:24,NYPD,BROOKLYN,0 days 11:05:45.000000000,5
1197,2016-01-01 09:14:45,2016-01-01 05:13:48,NYPD,BRONX,0 days 04:00:57.000000000,5
1198,2016-01-02 11:37:11,2016-01-01 05:13:57,HPD,QUEENS,1 days 06:23:14.000000000,5
1199,2016-01-01 10:44:34,2016-01-01 05:14:11,NYPD,BROOKLYN,0 days 05:30:23.000000000,5
1200,2016-01-01 07:41:26,2016-01-01 05:14:33,NYPD,MANHATTAN,0 days 02:26:53.000000000,5
1201,2016-01-01 05:41:58,2016-01-01 05:14:43,NYPD,BROOKLYN,0 days 00:27:15.000000000,5
1202,2016-01-01 14:57:01,2016-01-01 05:14:50,NYPD,BRONX,0 days 09:42:11.000000000,5
1203,2016-01-01 07:31:34,2016-01-01 05:15:17,NYPD,BROOKLYN,0 days 02:16:17.000000000,5
1204,2016-01-01 08:33:52,2016-01-01 05:15:29,NYPD,QUEENS,0 days 03:18:23.000000000,5
1205,2016-01-01 07:50:41,2016-01-01 05:17:01,NYPD,QUEENS,0 days 02:33:40.000000000,5
1206,2016-01-01 07:10:04,2016-01-01 05:17:07,NYPD,QUEENS,0 days 01:52:57.000000000,5
1207,2016-01-01 13:01:34,2016-01-01 05:17:36,NYPD,BRONX,0 days 07:43:58.000000000,5
1208,2016-01-01 05:48:58,2016-01-01 05:17:41,NYPD,BROOKLYN,0 days 00:31:17.000000000,5
1209,2016-01-01 07:37:48,2016-01-01 05:18:07,NYPD,MANHATTAN,0 days 02:19:41.000000000,5
1210,2016-01-01 07:42:51,2016-01-01 05:18:29,NYPD,MANHATTAN,0 days 02:24:22.000000000,5
1211,2016-01-01 06:51:17,2016-01-01 05:19:03,NYPD,BROOKLYN,0 days 01:32:14.000000000,5
1212,2016-01-01 05:33:54,2016-01-01 05:19:05,NYPD,QUEENS,0 days 00:14:49.000000000,5
1213,2016-01-01 05:41:56,2016-01-01 05:21:22,NYPD,BROOKLYN,0 days 00:20:34.000000000,5
1214,2016-01-01 15:42:00,2016-01-01 05:21:38,NYPD,QUEENS,0 days 10:20:22.000000000,5
1215,2016-01-01 14:27:39,2016-01-01 05:22:01,NYPD,BRONX,0 days 09:05:38.000000000,5
1216,2016-01-01 05:51:12,2016-01-01 05:22:08,NYPD,BROOKLYN,0 days 00:29:04.000000000,5
1217,2016-01-01 06:55:21,2016-01-01 05:22:33,NYPD,BRONX,0 days 01:32:48.000000000,5
1218,2016-01-01 07:24:13,2016-01-01 05:22:48,NYPD,QUEENS,0 days 02:01:25.000000000,5
1219,2016-01-01 07:43:39,2016-01-01 05:22:49,NYPD,QUEENS,0 days 02:20:50.000000000,5
1220,2016-01-01 08:18:41,2016-01-01 05:22:56,NYPD,BROOKLYN,0 days 02:55:45.000000000,5
1221,2016-01-01 07:42:56,2016-01-01 05:23:52,NYPD,BROOKLYN,0 days 02:19:04.000000000,5
1222,2016-01-01 07:43:48,2016-01-01 05:24:01,NYPD,BROOKLYN,0 days 02:19:47.000000000,5
1223,2016-01-05 21:48:43,2016-01-01 05:25:14,HPD,BROOKLYN,4 days 16:23:29.000000000,5
1224,2016-01-01 06:51:02,2016-01-01 05:25:54,NYPD,BROOKLYN,0 days 01:25:08.000000000,5
1225,2016-01-01 08:24:16,2016-01-01 05:26:18,NYPD,QUEENS,0 days 02:57:58.000000000,5
1226,2016-01-01 05:41:56,2016-01-01 05:27:12,NYPD,BROOKLYN,0 days 00:14:44.000000000,5
1227,2016-03-14 10:57:59,2016-01-01 05:28:52,TLC,MANHATTAN,73 days 05:29:07.000000000,5
1228,2016-01-01 15:41:59,2016-01-01 05:29:54,NYPD,QUEENS,0 days 10:12:05.000000000,5
1229,2016-01-01 08:27:35,2016-01-01 05:30:03,NYPD,STATEN ISLAND,0 days 02:57:32.000000000,5
1230,2016-01-01 07:38:01,2016-01-01 05:30:47,NYPD,BRONX,0 days 02:07:14.000000000,5
1231,2016-01-01 14:32:57,2016-01-01 05:31:44,NYPD,QUEENS,0 days 09:01:13.000000000,5
1232,2016-01-01 07:33:47,2016-01-01 05:32:11,NYPD,BRONX,0 days 02:01:36.000000000,5
1233,2016-01-06 16:48:54,2016-01-01 05:34:05,FDNY,BROOKLYN,5 days 11:14:49.000000000,5
1234,2016-01-04 11:20:15,2016-01-01 05:34:51,HPD,BRONX,3 days 05:45:24.000000000,5
1235,2016-01-05 10:00:24,2016-01-01 05:35:06,HPD,QUEENS,4 days 04:25:18.000000000,5
1236,2016-01-03 01:11:41,2016-01-01 05:35:08,HPD,BRONX,1 days 19:36:33.000000000,5
1237,2016-01-01 07:00:42,2016-01-01 05:35:35,NYPD,QUEENS,0 days 01:25:07.000000000,5
1238,2016-01-01 16:19:10,2016-01-01 05:36:02,NYPD,BROOKLYN,0 days 10:43:08.000000000,5
1239,2016-01-01 06:04:49,2016-01-01 05:36:42,NYPD,MANHATTAN,0 days 00:28:07.000000000,5
1240,2016-01-04 11:20:15,2016-01-01 05:36:49,HPD,BRONX,3 days 05:43:26.000000000,5
1241,2016-01-13 00:15:00,2016-01-01 05:37:00,DEP,MANHATTAN,11 days 18:38:00.000000000,5
1242,2016-01-01 16:01:03,2016-01-01 05:37:02,NYPD,BROOKLYN,0 days 10:24:01.000000000,5
1243,2016-01-01 07:06:35,2016-01-01 05:37:25,NYPD,QUEENS,0 days 01:29:10.000000000,5
